lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled,target,conversion_probability,lead_priority
LEAD-000737,2024-08-24,Website,Al Rimal,East,Villa,500K-1M,Saudi,50,Proposal Sent,3.1,12,True,Agent A,0.0,2025-12-27,False,,0.29540260730231155,Cool
LEAD-000738,2025-07-16,Website,Al Bayan,South,Apartment,3M-5M,Saudi,57,Proposal Sent,2.5,11,True,Agent C,0.0,2025-12-23,False,,0.7158089523125999,Warm
LEAD-000739,2025-02-19,Social Media,Al Ahlam,Central,Villa,10M+,Other,69,Qualified,29.4,6,True,Agent E,0.0,2025-12-29,False,,0.9458393641145955,Hot
LEAD-000740,2025-03-01,Social Media,Warefa,North,Apartment,1M-2M,Indian,50,Contacted,6.5,1,False,Agent E,0.0,2025-12-25,True,,0.9896031605759815,Hot
LEAD-000741,2024-12-18,Website,Al Rimal,East,Apartment,5M-10M,UAE,57,Site Visit,24.5,7,True,Agent F,0.0,2025-12-31,False,,0.9258365034965347,Hot
LEAD-000742,2024-02-13,Website,Al Fursan,West,Townhouse,2M-3M,Egyptian,71,Site Visit,6.6,9,True,Agent D,0.0,2025-12-18,True,,0.7844528162397714,Hot
LEAD-000743,2025-02-07,Social Media,Al Bayan,South,Apartment,500K-1M,Filipino,5,Contacted,0.5,1,True,Agent C,0.0,2025-12-18,True,,0.9784259939521238,Hot
LEAD-000744,2025-03-06,Call Center,Al Yasmin,Central,Villa,5M-10M,Egyptian,55,Contacted,0.4,1,True,Agent C,0.0,2025-12-21,True,,0.9896630899447517,Hot
LEAD-000745,2024-03-26,Email Campaign,Al Fursan,West,Townhouse,1M-2M,Jordanian,56,Qualified,3.1,4,True,Agent E,0.0,2025-12-26,True,,0.9539386105490454,Hot
LEAD-000746,2025-07-01,Website,Al Jawharah,East,Apartment,3M-5M,Egyptian,69,Contacted,40.6,4,False,Agent A,0.0,2025-12-22,True,,0.9893851050643536,Hot
LEAD-000750,2024-11-26,Website,Al Bayan,South,Villa,3M-5M,Saudi,76,Negotiation,2.5,8,False,Agent B,0.0,2025-12-24,True,,0.9258301482799514,Hot
LEAD-000751,2025-09-27,Social Media,Dar Al Salam,West,Villa,5M-10M,Saudi,47,New,12.9,1,True,Agent A,0.0,2025-12-31,True,,0.9898782978184255,Hot
LEAD-000752,2024-12-05,Referral,Warefa,North,Villa,2M-3M,Indian,48,Contacted,18.0,2,False,Agent B,0.0,2025-12-18,True,,0.9774075666561295,Hot
LEAD-000754,2024-08-15,Walk-in,Al Rimal,East,Penthouse,2M-3M,Other,27,Qualified,0.1,7,True,Agent D,0.0,2025-12-31,True,,0.7838263555337607,Hot
LEAD-000755,2024-10-04,Website,Sedra,North,Apartment,1M-2M,Saudi,74,Proposal Sent,18.7,10,False,Agent A,0.0,2025-12-25,True,,0.8140739751930025,Hot
LEAD-000756,2024-03-11,Partner Agency,Al Rimal,East,Villa,2M-3M,American,33,Site Visit,4.8,6,True,Agent E,0.0,2025-12-23,True,,0.7730786792433758,Hot
LEAD-000757,2024-08-31,Email Campaign,Al Bayan,South,Villa,2M-3M,Saudi,52,Contacted,2.8,1,True,Agent E,0.0,2025-12-25,True,,0.9905004112490744,Hot
LEAD-000758,2025-04-03,Exhibition,Warefa,North,Apartment,3M-5M,Jordanian,42,Contacted,2.4,5,True,Agent E,0.0,2025-12-20,True,,0.9310608853754065,Hot
LEAD-000759,2025-02-14,Exhibition,Al Nargis,Central,Villa,3M-5M,Indian,58,Contacted,9.8,2,False,Agent F,0.0,2025-12-29,False,,0.9875152888134429,Hot
LEAD-000760,2024-11-05,Walk-in,Al Nargis,Central,Townhouse,500K-1M,Saudi,61,Contacted,0.6,6,False,Agent D,0.0,2025-12-21,False,,0.9588855394253626,Hot
LEAD-000761,2024-10-30,Social Media,Al Yasmin,Central,Villa,2M-3M,Indian,58,Negotiation,13.9,6,False,Agent D,0.0,2025-12-20,True,,0.928950669013355,Hot
LEAD-000762,2024-05-07,Partner Agency,Al Fursan,West,Townhouse,500K-1M,Egyptian,65,Proposal Sent,33.5,11,True,Agent D,0.0,2025-12-19,True,,0.6296963831301464,Warm
LEAD-000763,2024-11-30,Social Media,Al Nargis,Central,Villa,2M-3M,UAE,91,Proposal Sent,3.5,11,True,Agent D,0.0,2025-12-21,False,,0.827897016317057,Hot
LEAD-000764,2025-03-20,Call Center,Al Jawharah,East,Villa,2M-3M,Jordanian,100,Proposal Sent,1.7,9,False,Agent B,0.0,2025-12-19,True,,0.944553627137729,Hot
LEAD-000765,2025-09-17,Website,Dar Al Salam,West,Penthouse,5M-10M,Pakistani,57,Site Visit,6.0,9,True,Agent C,0.0,2025-12-28,True,,0.8137210666841705,Hot
LEAD-000766,2025-02-26,Social Media,Al Bayan,South,Duplex,2M-3M,Saudi,90,Negotiation,1.0,8,True,Agent A,0.0,2025-12-22,True,,0.9627651839520872,Hot
LEAD-000768,2025-09-05,Walk-in,Al Fursan,West,Villa,3M-5M,Indian,59,New,2.0,6,True,Agent F,0.0,2025-12-27,True,,0.9566396892928005,Hot
LEAD-000771,2024-11-23,Referral,Marafy,South,Townhouse,500K-1M,Indian,58,Negotiation,1.8,12,True,Agent F,0.0,2025-12-26,True,,0.538077137331739,Warm
LEAD-000773,2024-06-13,Website,Al Ahlam,Central,Townhouse,10M+,Saudi,54,New,46.1,1,True,Agent A,0.0,2025-12-20,True,,0.9855279077858689,Hot
LEAD-000774,2024-09-27,Exhibition,Al Ahlam,Central,Apartment,3M-5M,UAE,44,Contacted,2.1,4,True,Agent A,0.0,2025-12-21,False,,0.9493716756248206,Hot
LEAD-000775,2024-04-06,Social Media,Sedra,North,Townhouse,1M-2M,Egyptian,44,Qualified,2.8,9,True,Agent D,0.0,2025-12-25,True,,0.48339995971442107,Cool
LEAD-000776,2025-08-01,Walk-in,Sedra,North,Apartment,1M-2M,Saudi,37,Negotiation,2.7,10,False,Agent E,0.0,2025-12-24,True,,0.6818167925698547,Warm
LEAD-000777,2025-05-28,Website,Al Bayan,South,Apartment,500K-1M,American,54,New,12.5,1,True,Agent B,0.0,2025-12-24,True,,0.9954490861027693,Hot
LEAD-000778,2024-02-10,Website,Al Nargis,Central,Apartment,3M-5M,Indian,46,Contacted,29.6,2,False,Agent E,0.0,2025-12-19,True,,0.9738451800244053,Hot
LEAD-000779,2025-11-20,Referral,Al Jawharah,East,Penthouse,2M-3M,Saudi,48,Qualified,9.3,1,True,Agent F,0.0,2025-12-29,False,,0.9957886813943705,Hot
LEAD-000780,2025-09-02,Referral,Al Bayan,South,Penthouse,2M-3M,Egyptian,65,Site Visit,7.1,6,False,Agent A,0.0,2025-12-30,True,,0.9632855139575142,Hot
LEAD-000782,2024-02-16,Call Center,Al Jawharah,East,Villa,2M-3M,Saudi,69,Qualified,0.5,6,True,Agent C,0.0,2025-12-24,True,,0.9160680380506315,Hot
LEAD-000784,2024-03-02,Exhibition,Al Ahlam,Central,Townhouse,1M-2M,Indian,39,Contacted,25.0,1,False,Agent E,0.0,2025-12-19,True,,0.9833167420811115,Hot
LEAD-000785,2025-01-03,Exhibition,Sedra,North,Villa,2M-3M,Saudi,58,Proposal Sent,10.4,13,False,Agent B,0.0,2025-12-24,False,,0.24544098190413974,Cold
LEAD-000786,2025-01-25,Referral,Al Fursan,West,Townhouse,3M-5M,Egyptian,72,Contacted,21.9,1,False,Agent E,0.0,2025-12-31,False,,0.9968877009209333,Hot
LEAD-000787,2024-10-26,Social Media,Al Fursan,West,Apartment,1M-2M,American,39,Contacted,4.4,1,True,Agent E,0.0,2025-12-31,False,,0.9931040765136138,Hot
LEAD-000790,2025-12-18,Website,Dar Al Salam,West,Apartment,5M-10M,Jordanian,81,Qualified,9.4,4,True,Agent F,0.0,2025-12-25,False,,0.9950190560349398,Hot
LEAD-000792,2024-04-17,Website,Sedra,North,Villa,2M-3M,Saudi,37,Qualified,3.2,3,True,Agent E,0.0,2025-12-30,False,,0.9484757388758589,Hot
LEAD-000793,2025-10-14,Website,Warefa,North,Villa,500K-1M,Filipino,35,Negotiation,41.5,5,True,Agent D,0.0,2025-12-31,True,,0.9607516057733374,Hot
LEAD-000795,2025-02-25,Walk-in,Marafy,South,Villa,3M-5M,UAE,53,Qualified,0.8,1,False,Agent E,0.0,2025-12-20,False,,0.9916080782805328,Hot
LEAD-000797,2024-01-15,Website,Al Yasmin,Central,Duplex,5M-10M,American,62,Negotiation,9.5,10,True,Agent B,0.0,2025-12-29,True,,0.525128626327159,Warm
LEAD-000798,2024-05-31,Walk-in,Marafy,South,Villa,1M-2M,Saudi,55,Site Visit,1.9,5,True,Agent D,0.0,2025-12-19,True,,0.9264635116237258,Hot
LEAD-000799,2024-08-31,Social Media,Al Nargis,Central,Penthouse,3M-5M,Saudi,79,Site Visit,7.1,2,True,Agent F,0.0,2025-12-27,False,,0.9952764871382639,Hot
LEAD-000801,2025-12-01,Walk-in,Al Ahlam,Central,Apartment,1M-2M,Saudi,47,Site Visit,5.8,5,True,Agent F,0.0,2025-12-30,True,,0.9774478594370134,Hot
LEAD-000802,2024-04-18,Partner Agency,Al Rimal,East,Penthouse,2M-3M,Saudi,46,Site Visit,8.4,6,True,Agent A,0.0,2025-12-24,False,,0.8307328338773252,Hot
LEAD-000804,2025-05-21,Partner Agency,Al Ahlam,Central,Villa,2M-3M,UAE,66,Proposal Sent,3.4,8,True,Agent C,0.0,2025-12-24,True,,0.8920538982695408,Hot
LEAD-000805,2025-11-12,Call Center,Al Rimal,East,Villa,500K-1M,Pakistani,81,Site Visit,1.4,8,False,Agent F,0.0,2025-12-24,True,,0.9754819233754938,Hot
LEAD-000810,2025-05-07,Social Media,Al Nargis,Central,Townhouse,500K-1M,Indian,46,Negotiation,0.5,7,True,Agent B,0.0,2025-12-28,True,,0.8785620834130072,Hot
LEAD-000811,2024-12-16,Website,Al Ahlam,Central,Townhouse,10M+,Egyptian,15,Qualified,3.5,6,True,Agent C,0.0,2025-12-26,True,,0.7571672744881542,Hot
LEAD-000813,2025-04-09,Social Media,Alarous,North,Penthouse,500K-1M,Pakistani,24,Contacted,23.6,6,False,Agent D,0.0,2025-12-18,True,,0.8983013195302573,Hot
LEAD-000814,2024-09-14,Website,Marafy,South,Villa,1M-2M,Indian,46,Contacted,12.6,4,False,Agent F,0.0,2025-12-25,True,,0.9442247118973235,Hot
LEAD-000815,2025-07-28,Social Media,Al Jawharah,East,Townhouse,1M-2M,Egyptian,46,Qualified,4.1,4,True,Agent D,0.0,2025-12-25,True,,0.9716541848645224,Hot
LEAD-000816,2025-05-26,Exhibition,Al Ahlam,Central,Villa,2M-3M,Jordanian,43,Qualified,5.4,6,False,Agent A,0.0,2025-12-26,False,,0.8902690283969888,Hot
LEAD-000818,2025-12-19,Referral,Al Rimal,East,Apartment,3M-5M,Indian,66,Qualified,6.6,8,False,Agent B,0.0,2025-12-24,True,,0.8981451946329498,Hot
LEAD-000819,2025-08-20,Website,Al Jawharah,East,Villa,1M-2M,Saudi,55,Contacted,4.0,4,True,Agent C,0.0,2025-12-19,True,,0.9769207641681232,Hot
LEAD-000822,2024-06-26,Partner Agency,Marafy,South,Villa,1M-2M,Saudi,27,Site Visit,26.3,8,False,Agent B,0.0,2025-12-19,True,,0.557870504723632,Warm
LEAD-000823,2025-07-05,Referral,Sedra,North,Apartment,1M-2M,American,77,Proposal Sent,2.8,13,False,Agent C,0.0,2025-12-28,True,,0.6045733633456454,Warm
LEAD-000825,2024-07-20,Referral,Sedra,North,Apartment,500K-1M,Saudi,52,Contacted,32.7,2,False,Agent E,0.0,2025-12-31,False,,0.9884986364865397,Hot
LEAD-000826,2024-03-21,Referral,Al Jawharah,East,Duplex,1M-2M,Other,96,New,26.4,1,True,Agent E,0.0,2025-12-28,False,,0.9978470128161907,Hot
LEAD-000827,2025-03-01,Referral,Warefa,North,Townhouse,5M-10M,Indian,66,Qualified,0.5,5,False,Agent F,0.0,2025-12-19,False,,0.9631224237667184,Hot
LEAD-000828,2025-07-26,Social Media,Marafy,South,Villa,1M-2M,Saudi,15,Proposal Sent,1.2,8,True,Agent F,0.0,2025-12-21,False,,0.7106533432782892,Warm
LEAD-000829,2025-11-09,Walk-in,Al Fursan,West,Villa,1M-2M,Egyptian,50,Qualified,0.6,7,True,Agent C,0.0,2025-12-29,True,,0.9243429024826162,Hot
LEAD-000830,2024-04-26,Website,Al Nargis,Central,Apartment,500K-1M,UAE,52,Qualified,2.4,9,True,Agent C,0.0,2025-12-18,True,,0.7038816059650597,Warm
LEAD-000831,2025-02-02,Social Media,Al Yasmin,Central,Townhouse,3M-5M,Saudi,10,Proposal Sent,0.5,13,True,Agent B,0.0,2025-12-31,True,,0.08310569063031874,Cold
LEAD-000833,2024-04-22,Exhibition,Al Nargis,Central,Penthouse,2M-3M,Other,44,Site Visit,1.1,6,False,Agent C,0.0,2025-12-30,False,,0.866620554650794,Hot
LEAD-000834,2024-03-18,Call Center,Warefa,North,Villa,2M-3M,Jordanian,59,Site Visit,1.2,6,True,Agent F,0.0,2025-12-18,False,,0.8807949460825455,Hot
LEAD-000835,2025-05-13,Social Media,Alarous,North,Townhouse,2M-3M,Egyptian,43,Contacted,20.5,3,True,Agent E,0.0,2025-12-19,True,,0.9748150708158606,Hot
LEAD-000836,2025-10-31,Call Center,Marafy,South,Apartment,1M-2M,Saudi,41,Qualified,1.4,4,True,Agent D,0.0,2025-12-28,True,,0.9789322430429303,Hot
LEAD-000839,2024-07-13,Website,Dar Al Salam,West,Townhouse,10M+,Saudi,81,Proposal Sent,0.5,11,True,Agent A,0.0,2025-12-21,False,,0.668997354185086,Warm
LEAD-000840,2024-11-26,Social Media,Alarous,North,Penthouse,1M-2M,Filipino,56,Qualified,0.5,1,False,Agent A,0.0,2025-12-21,True,,0.9928498684163185,Hot
LEAD-000842,2025-06-17,Social Media,Sedra,North,Apartment,3M-5M,UAE,51,Qualified,10.1,5,False,Agent A,0.0,2025-12-27,False,,0.9464350586621636,Hot
LEAD-000843,2025-07-26,Social Media,Marafy,South,Duplex,500K-1M,Jordanian,65,Contacted,14.0,1,True,Agent A,0.0,2025-12-23,False,,0.9964068783752571,Hot
LEAD-000844,2025-01-05,Walk-in,Alarous,North,Penthouse,2M-3M,Filipino,72,Qualified,1.6,11,True,Agent C,0.0,2025-12-18,True,,0.6963951359733829,Warm
LEAD-000845,2024-06-01,Website,Al Rimal,East,Apartment,10M+,Saudi,70,Site Visit,36.7,7,False,Agent D,0.0,2025-12-28,True,,0.9108935031149824,Hot
LEAD-000847,2025-11-29,Partner Agency,Marafy,South,Duplex,2M-3M,Saudi,81,Qualified,17.5,4,False,Agent A,0.0,2025-12-27,False,,0.9937308093171576,Hot
LEAD-000848,2025-01-16,Referral,Al Bayan,South,Villa,1M-2M,Saudi,48,Negotiation,0.6,7,False,Agent B,0.0,2025-12-23,True,,0.8656620270391597,Hot
LEAD-000849,2025-05-17,Referral,Dar Al Salam,West,Apartment,1M-2M,Other,63,Proposal Sent,0.5,12,True,Agent F,0.0,2025-12-19,False,,0.6414144435344886,Warm
LEAD-000850,2025-02-22,Social Media,Marafy,South,Apartment,3M-5M,UAE,52,Qualified,12.5,6,False,Agent A,0.0,2025-12-20,True,,0.9038728581424773,Hot
LEAD-000851,2025-10-16,Referral,Alarous,North,Duplex,2M-3M,Saudi,69,Site Visit,6.3,6,True,Agent D,0.0,2025-12-22,False,,0.9763670752327832,Hot
LEAD-000852,2024-12-01,Referral,Sedra,North,Villa,2M-3M,Jordanian,97,Proposal Sent,16.4,11,True,Agent C,0.0,2025-12-27,True,,0.8226321611500215,Hot
LEAD-000853,2024-01-21,Partner Agency,Al Yasmin,Central,Penthouse,1M-2M,UAE,58,Qualified,4.7,6,False,Agent F,0.0,2025-12-28,True,,0.8853468976299486,Hot
LEAD-000854,2025-12-30,Partner Agency,Marafy,South,Townhouse,3M-5M,Saudi,45,New,11.6,1,True,Agent A,0.0,2025-12-31,True,,0.9895369315812195,Hot
LEAD-000855,2024-01-22,Exhibition,Al Jawharah,East,Villa,2M-3M,UAE,83,Negotiation,34.4,8,True,Agent E,0.0,2025-12-28,True,,0.9088955347718346,Hot
LEAD-000856,2024-06-24,Referral,Al Fursan,West,Villa,2M-3M,UAE,36,New,11.8,1,True,Agent A,0.0,2025-12-24,True,,0.9824136600856642,Hot
LEAD-000857,2024-01-10,Referral,Al Rimal,East,Apartment,2M-3M,Other,59,Proposal Sent,28.3,11,False,Agent F,0.0,2025-12-22,True,,0.5160895462358982,Warm
LEAD-000858,2025-01-26,Website,Al Rimal,East,Villa,2M-3M,Jordanian,41,Site Visit,1.6,6,True,Agent D,0.0,2025-12-27,True,,0.8652460398918901,Hot
LEAD-000860,2024-11-05,Website,Al Nargis,Central,Villa,1M-2M,British,44,New,6.7,1,False,Agent C,0.0,2025-12-31,True,,0.9862442504337826,Hot
LEAD-000861,2025-01-12,Exhibition,Al Ahlam,Central,Apartment,1M-2M,Saudi,34,Contacted,12.9,6,False,Agent E,0.0,2025-12-29,True,,0.9179556201886843,Hot
LEAD-000862,2024-09-23,Referral,Alarous,North,Villa,2M-3M,Jordanian,90,Negotiation,4.6,6,False,Agent C,0.0,2025-12-18,True,,0.9729818889265013,Hot
LEAD-000863,2025-11-08,Referral,Al Jawharah,East,Penthouse,5M-10M,Saudi,91,Qualified,3.8,4,True,Agent D,0.0,2025-12-21,True,,0.9962082452352771,Hot
LEAD-000866,2025-10-23,Partner Agency,Warefa,North,Apartment,3M-5M,Saudi,49,Contacted,13.1,2,True,Agent D,0.0,2025-12-18,True,,0.9920572218916459,Hot
LEAD-000868,2024-02-04,Walk-in,Al Yasmin,Central,Apartment,3M-5M,American,45,Proposal Sent,0.1,11,False,Agent A,0.0,2025-12-18,True,,0.27814942822662475,Cool
LEAD-000869,2024-11-12,Social Media,Al Fursan,West,Apartment,1M-2M,Saudi,44,Qualified,2.2,7,True,Agent D,0.0,2025-12-21,True,,0.8898728538639218,Hot
LEAD-000870,2025-10-02,Website,Al Fursan,West,Villa,1M-2M,American,63,Proposal Sent,1.7,7,True,Agent F,0.0,2025-12-22,False,,0.9627829254076548,Hot
LEAD-000871,2025-08-16,Website,Dar Al Salam,West,Townhouse,1M-2M,Indian,56,Site Visit,30.6,6,False,Agent F,0.0,2025-12-22,False,,0.9548519260332143,Hot
LEAD-000872,2024-06-02,Website,Al Nargis,Central,Townhouse,3M-5M,Egyptian,36,Qualified,16.9,3,True,Agent C,0.0,2025-12-22,True,,0.9473156228112916,Hot
LEAD-000874,2024-04-18,Partner Agency,Al Bayan,South,Townhouse,5M-10M,UAE,66,Qualified,10.4,7,True,Agent D,0.0,2025-12-22,True,,0.9022418504766885,Hot
LEAD-000875,2024-08-17,Website,Al Jawharah,East,Apartment,500K-1M,Indian,85,Negotiation,3.7,12,False,Agent A,0.0,2025-12-18,True,,0.7227230965720353,Warm
LEAD-000876,2024-09-18,Call Center,Al Bayan,South,Apartment,2M-3M,Indian,33,Qualified,3.3,1,True,Agent A,0.0,2025-12-23,True,,0.9867504495924635,Hot
LEAD-000878,2024-07-17,Social Media,Alarous,North,Townhouse,3M-5M,Saudi,53,Qualified,12.5,1,True,Agent D,0.0,2025-12-18,True,,0.9894310800651336,Hot
LEAD-000879,2024-03-17,Call Center,Al Nargis,Central,Apartment,1M-2M,UAE,56,Proposal Sent,0.6,10,True,Agent F,0.0,2025-12-21,True,,0.6161233198702605,Warm
LEAD-000881,2024-12-16,Partner Agency,Warefa,North,Townhouse,2M-3M,Pakistani,64,Qualified,6.4,4,False,Agent B,0.0,2025-12-23,True,,0.9714514794811646,Hot
LEAD-000882,2024-11-02,Social Media,Al Ahlam,Central,Duplex,1M-2M,American,26,Site Visit,22.0,9,False,Agent A,0.0,2025-12-22,True,,0.6198524374688951,Warm
LEAD-000887,2024-03-12,Social Media,Al Yasmin,Central,Townhouse,1M-2M,American,76,Negotiation,0.5,8,True,Agent E,0.0,2025-12-18,True,,0.870059265922944,Hot
LEAD-000888,2025-12-11,Exhibition,Alarous,North,Villa,3M-5M,Saudi,73,Negotiation,20.0,9,True,Agent F,0.0,2025-12-22,False,,0.9143951404201686,Hot
LEAD-000889,2024-12-16,Exhibition,Warefa,North,Apartment,2M-3M,Saudi,73,Site Visit,27.6,9,True,Agent A,0.0,2025-12-27,False,,0.8672870660568555,Hot
LEAD-000891,2024-07-15,Partner Agency,Alarous,North,Villa,3M-5M,American,59,Site Visit,2.9,8,False,Agent F,0.0,2025-12-18,True,,0.8110294824447465,Hot
LEAD-000892,2025-02-18,Social Media,Sedra,North,Villa,500K-1M,Saudi,48,Qualified,6.5,8,False,Agent B,0.0,2025-12-25,True,,0.7437417334730521,Warm
LEAD-000893,2025-12-10,Social Media,Al Fursan,West,Apartment,3M-5M,British,52,Site Visit,26.0,6,False,Agent B,0.0,2025-12-25,True,,0.959145901487143,Hot
LEAD-000895,2024-11-09,Exhibition,Al Fursan,West,Townhouse,2M-3M,British,41,Contacted,28.3,2,True,Agent F,0.0,2025-12-26,True,,0.9841364287746286,Hot
LEAD-000897,2024-04-12,Social Media,Al Rimal,East,Villa,2M-3M,Pakistani,47,Qualified,7.5,5,False,Agent C,0.0,2025-12-21,True,,0.886829317624571,Hot
LEAD-000898,2025-11-05,Referral,Al Ahlam,Central,Apartment,3M-5M,Saudi,92,Contacted,3.5,1,True,Agent C,0.0,2025-12-31,True,,0.9992668011727469,Hot
LEAD-000899,2024-06-10,Social Media,Al Jawharah,East,Villa,3M-5M,Saudi,81,Site Visit,16.8,7,False,Agent D,0.0,2025-12-22,True,,0.9422646499786348,Hot
LEAD-000900,2024-06-29,Social Media,Al Yasmin,Central,Penthouse,2M-3M,Saudi,49,Qualified,14.4,2,False,Agent C,0.0,2025-12-28,True,,0.9750667410393247,Hot
LEAD-000904,2025-12-26,Walk-in,Al Jawharah,East,Duplex,3M-5M,Indian,70,Qualified,2.2,4,True,Agent A,0.0,2025-12-27,False,,0.9716875039847314,Hot
LEAD-000906,2024-09-16,Referral,Alarous,North,Villa,3M-5M,Indian,57,Negotiation,20.3,12,True,Agent A,0.0,2025-12-27,False,,0.3311693475166441,Cool
LEAD-000907,2024-04-09,Website,Al Nargis,Central,Apartment,2M-3M,Pakistani,38,Qualified,33.0,6,True,Agent B,0.0,2025-12-18,False,,0.8775313366964819,Hot
LEAD-000908,2025-09-09,Email Campaign,Al Rimal,East,Townhouse,500K-1M,Jordanian,46,Contacted,0.5,3,True,Agent F,0.0,2025-12-23,False,,0.9877553570897473,Hot
LEAD-000910,2024-11-13,Exhibition,Sedra,North,Villa,3M-5M,Filipino,52,New,0.5,1,True,Agent F,0.0,2025-12-22,False,,0.9913097069204249,Hot
LEAD-000911,2024-03-07,Referral,Al Rimal,East,Apartment,3M-5M,Filipino,58,Negotiation,23.3,11,True,Agent D,0.0,2025-12-28,True,,0.4517579001669988,Cool
LEAD-000912,2025-10-08,Website,Al Jawharah,East,Villa,1M-2M,Saudi,8,Negotiation,0.7,11,True,Agent A,0.0,2025-12-31,True,,0.32994749098299625,Cool
LEAD-000913,2025-10-14,Website,Al Nargis,Central,Apartment,3M-5M,Indian,56,Contacted,6.2,7,False,Agent C,0.0,2025-12-20,False,,0.9436242744908714,Hot
LEAD-000914,2025-01-10,Website,Al Fursan,West,Penthouse,3M-5M,American,30,Contacted,0.6,3,True,Agent B,0.0,2025-12-18,False,,0.9661068401709118,Hot
LEAD-000915,2024-03-27,Social Media,Al Nargis,Central,Villa,3M-5M,Egyptian,67,Negotiation,8.8,8,False,Agent E,0.0,2025-12-18,True,,0.7836084923785567,Hot
LEAD-000916,2024-11-20,Exhibition,Al Rimal,East,Apartment,5M-10M,Filipino,53,Contacted,16.7,1,True,Agent A,0.0,2025-12-24,True,,0.9921337238680474,Hot
LEAD-000917,2024-01-14,Referral,Al Yasmin,Central,Villa,3M-5M,Saudi,55,New,14.6,2,True,Agent D,0.0,2025-12-21,True,,0.9705276787509368,Hot
LEAD-000918,2025-10-28,Social Media,Al Nargis,Central,Penthouse,3M-5M,Egyptian,87,Proposal Sent,3.4,8,False,Agent A,0.0,2025-12-28,False,,0.9652702738702456,Hot
LEAD-000919,2024-05-24,Call Center,Al Ahlam,Central,Villa,3M-5M,British,31,Contacted,1.7,3,True,Agent E,0.0,2025-12-20,False,,0.9562197314491987,Hot
LEAD-000920,2024-01-07,Website,Al Bayan,South,Villa,1M-2M,Other,57,Site Visit,12.7,6,True,Agent E,0.0,2025-12-31,False,,0.8827659628013335,Hot
LEAD-000922,2025-02-01,Social Media,Warefa,North,Apartment,3M-5M,Saudi,91,Contacted,5.7,3,False,Agent B,0.0,2025-12-31,True,,0.9938908691400632,Hot
LEAD-000923,2025-06-10,Website,Al Ahlam,Central,Townhouse,1M-2M,American,21,Site Visit,5.3,7,False,Agent C,0.0,2025-12-18,False,,0.7808457272590453,Hot
LEAD-000924,2025-07-08,Social Media,Alarous,North,Penthouse,1M-2M,Saudi,73,Proposal Sent,16.6,8,True,Agent C,0.0,2025-12-20,True,,0.9441219263043233,Hot
LEAD-000925,2025-02-14,Referral,Al Rimal,East,Villa,1M-2M,Saudi,46,Site Visit,12.2,10,False,Agent E,0.0,2025-12-26,True,,0.5554343788096843,Warm
LEAD-000926,2025-03-10,Referral,Al Bayan,South,Penthouse,1M-2M,Egyptian,100,Qualified,2.8,7,True,Agent E,0.0,2025-12-20,True,,0.9828630357764226,Hot
LEAD-000927,2024-05-28,Social Media,Al Yasmin,Central,Townhouse,1M-2M,Saudi,26,Contacted,24.8,3,False,Agent E,0.0,2025-12-30,True,,0.9438580895093597,Hot
LEAD-000928,2024-09-13,Website,Warefa,North,Townhouse,3M-5M,Pakistani,37,Contacted,1.4,1,False,Agent F,0.0,2025-12-25,False,,0.9870914985142069,Hot
LEAD-000930,2025-11-23,Website,Warefa,North,Apartment,1M-2M,Saudi,59,Contacted,10.6,5,True,Agent B,0.0,2025-12-27,True,,0.9729488609645849,Hot
LEAD-000932,2025-12-19,Referral,Warefa,North,Penthouse,2M-3M,UAE,74,New,0.5,3,True,Agent F,0.0,2025-12-26,True,,0.9955090144008413,Hot
LEAD-000933,2025-07-21,Social Media,Marafy,South,Duplex,3M-5M,Indian,52,Qualified,1.3,4,True,Agent F,0.0,2025-12-26,True,,0.9826468847152966,Hot
LEAD-000934,2024-10-19,Website,Alarous,North,Duplex,2M-3M,British,38,New,40.4,1,False,Agent E,0.0,2025-12-27,True,,0.9918327213171585,Hot
LEAD-000935,2024-08-05,Email Campaign,Marafy,South,Apartment,500K-1M,Pakistani,53,Qualified,3.2,6,True,Agent F,0.0,2025-12-22,False,,0.9353130145014611,Hot
LEAD-000936,2025-07-21,Walk-in,Warefa,North,Villa,3M-5M,Egyptian,45,Qualified,0.2,4,True,Agent A,0.0,2025-12-24,True,,0.955885913791554,Hot
LEAD-000938,2025-04-28,Website,Al Jawharah,East,Villa,5M-10M,Egyptian,64,New,18.0,1,False,Agent A,0.0,2025-12-25,True,,0.9944615100019433,Hot
LEAD-000939,2025-10-31,Exhibition,Al Ahlam,Central,Townhouse,2M-3M,Egyptian,89,Qualified,18.0,4,True,Agent A,0.0,2025-12-22,True,,0.9955716424270378,Hot
LEAD-000940,2024-11-17,Walk-in,Al Ahlam,Central,Duplex,500K-1M,Filipino,44,Qualified,2.7,7,True,Agent C,0.0,2025-12-24,True,,0.8719734809107866,Hot
LEAD-000941,2024-02-20,Website,Alarous,North,Villa,2M-3M,Saudi,65,Qualified,1.0,6,True,Agent C,0.0,2025-12-22,True,,0.8985649321995838,Hot
